path,label
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000227505_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/HG68G8NWIMRM_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000146688_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000319637_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000042607_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/tunnel-4427609_1280_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000050891_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000134422_all__3.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000128749_all__7.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/pc46_jpg.rf.b8ea05d91b7ca38aa153aae43e849e68_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000211832_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000541389_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000128749_all__1.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/VWXCWK60OAZG_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd652_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000481367_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000071622_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd540_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000125611_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000399381_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000538101_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000291338_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/748_jpg.rf.8eb4928c7928d9144add6f2cf6bc2c8f_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000192404_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000026814_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000019137_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000046593_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000018169_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000014545_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__7.npy,pushing_conflict
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000075238_all__0.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/n58_jpg.rf.34943a1d99a2c8c66342248541f8dcc9_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000388535_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000050792_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000021748_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000139832_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000055885_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000008997_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000128749_all__5.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000325675_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000361702_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000271550_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd756_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd501_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd555_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000336453_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053314_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/5EU990KIG1C1_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd305_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000228067_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000229410_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000235519_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000353129_all__7.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000315167_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000136419_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000071763_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000043631_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000017339_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000037305_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000052699_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000060195_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/x11_jpeg.rf.e6114cb37517fb1faaa47fcfe88c420c_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000235533_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000025099_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000331825_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000092334_all__8.npy,pushing_conflict
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000267838_all__1.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000331183_all__1.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__4.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000126377_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd440_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd345_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/FUAMJIIDXTWD_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000309661_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000141212_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000579143_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000023742_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd710_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd542_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000023627_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd6771_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000578321_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd488_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/G9C0J2E57514_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000015108_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000125326_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd580_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/3BEVQ8E12Z6L_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000027107_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000034767_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000024312_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd920_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000124921_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd122_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000083491_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000052177_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000225117_all__9.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd182_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/800_jpg.rf.f60899e20e0b86342c76af040a7fe10a_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000022573_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/710_jpg.rf.2217d1c996ce3057143f615ba7568be6_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000029025_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000005771_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000007881_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000187562_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000022663_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000137346_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd744_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000130903_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000045457_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000252663_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000059198_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000313536_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000092334_all__9.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000066590_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000022568_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd546_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000214422_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000058243_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000021682_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd153_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000416602_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000064549_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000023634_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000013138_all__0.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000541689_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000546103_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000339888_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000308483_all__4.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000353129_all__4.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd619_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000046931_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000305286_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000196533_all__4.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000022558_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd537_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/XPHMHH0I104I_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053144_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/VQ4K4MGRDRZW_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd441_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000032891_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd347_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000136340_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd113_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd573_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000149534_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000134156_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd932_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000038491_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/000000010575_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000017983_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000140723_all__0.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__6.npy,pushing_conflict
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000129946_all__7.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000032076_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000180566_all__1.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd784_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_less/hd501_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__2.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000045906_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000032725_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000151937_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/outdoor_normal_more/000000005896_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_more/000000126219_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/pc46_jpg.rf.b8ea05d91b7ca38aa153aae43e849e68_all__3.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000034135_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_more/000000138777_all__8.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000128749_all__0.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000051635_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000053372_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000311576_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000559208_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000067421_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd798_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd32_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd668_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000204050_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000049198_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000301907_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000229410_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000243519_all__7.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__3.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000024675_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd528_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000238754_all__9.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000009502_all__0.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000029877_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_more/000000412213_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd156_all__5.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_more/pushing_conflict/000000267838_all__8.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000074886_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_more/000000314258_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000028726_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd300_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000034666_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000059300_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/hd445_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000038818_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000467885_all__6.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000081114_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/infrastructure_normal_less/000000416602_all__5.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/000000506818_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/industrial_normal_more/000000009152_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000078272_all__8.npy,Normal
Pistachio/VAD/vit-features/train/normal/road_normal_less/000000046914_all__7.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000039050_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000207416_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000052095_all__9.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000051996_all__4.npy,Normal
Pistachio/VAD/vit-features/train/normal/commercial_normal_less/000000081725_all__2.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000231336_all__0.npy,Normal
Pistachio/VAD/vit-features/train/normal/indoor_normal_less/000000142195_all__2.npy,Normal
Pistachio/VAD/vit-features/train/anomaly/commercial_anomaly_less/pushing_conflict/000000353129_all__8.npy,pushing_conflict
Pistachio/VAD/vit-features/train/normal/industrial_normal_less/hd789_all__7.npy,Normal
